,price,latitude,longitude,accommodates,bedrooms,bathrooms,beds,cleaning_fee,guests_included,host_response_rate,availability_30,availability_60,availability_90,availability_365,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_location,review_scores_value,calculated_host_listings_count,extra_people,host_since,neighbourhood_Allston-Brighton,neighbourhood_Back Bay,neighbourhood_Beacon Hill,neighbourhood_Brookline,neighbourhood_Cambridge,neighbourhood_Charlestown,neighbourhood_Chestnut Hill,neighbourhood_Chinatown,neighbourhood_Dorchester,neighbourhood_Downtown,neighbourhood_Downtown Crossing,neighbourhood_East Boston,neighbourhood_Fenway/Kenmore,neighbourhood_Financial District,neighbourhood_Government Center,neighbourhood_Harvard Square,neighbourhood_Hyde Park,neighbourhood_Jamaica Plain,neighbourhood_Leather District,neighbourhood_Mattapan,neighbourhood_Mission Hill,neighbourhood_North End,neighbourhood_Roslindale,neighbourhood_Roxbury,neighbourhood_Somerville,neighbourhood_South Boston,neighbourhood_South End,neighbourhood_Theater District,neighbourhood_Unknown,neighbourhood_West End,neighbourhood_West Roxbury,require_guest_phone_verification_No,require_guest_phone_verification_Yes,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_is_superhost_No,host_is_superhost_Yes,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Unknown,property_type_Villa,is_location_exact_No,is_location_exact_Yes
2961,100.0,42.31676005359577,-71.04105590572186,2,1.0,1.0,2.0,50.0,1,0.9498908156711676,0,0,0,0,93.0,8.0,8.0,8.0,9.0,1,0.0,3574,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2962,47.0,42.3092190829334,-71.0456411637393,1,1.0,1.0,1.0,25.0,1,1.0,2,10,19,183,98.0,10.0,10.0,10.0,10.0,7,0.0,3493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2964,96.0,42.29855670607365,-71.06806817217944,4,1.0,1.0,2.0,68.38014527845036,2,1.0,21,51,81,171,93.0,10.0,10.0,8.0,9.0,2,10.0,2530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2965,144.0,42.291607952586695,-71.06134783914553,6,2.0,1.0,3.0,30.0,2,1.0,0,0,7,19,95.0,10.0,10.0,9.0,10.0,1,12.0,3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2966,126.0,42.323285711989264,-71.06210286717582,6,3.0,1.0,3.0,175.0,3,0.73,11,41,62,337,88.0,9.0,9.0,9.0,9.0,10,10.0,4717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2967,77.0,42.309448620671525,-71.04554951604072,3,1.0,2.0,2.0,25.0,1,1.0,1,7,21,269,97.0,10.0,10.0,9.0,10.0,7,17.0,3493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2968,165.0,42.299289844425694,-71.05996995396156,6,2.0,1.5,2.0,110.0,5,1.0,13,43,73,132,87.0,9.0,9.0,8.0,9.0,9,20.0,4611,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2969,142.0,42.3132399388275,-71.06241647334659,6,2.0,1.0,4.0,150.0,2,0.73,8,20,38,38,87.0,10.0,10.0,9.0,9.0,10,10.0,4717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2970,175.0,42.31648144786054,-71.06502548202768,4,2.0,1.0,2.0,25.0,1,0.9498908156711676,0,0,0,0,87.0,9.0,9.0,7.0,9.0,1,0.0,4001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2971,195.0,42.31137052353651,-71.05185431619402,4,2.0,1.0,2.0,75.0,1,1.0,4,4,4,86,97.0,10.0,10.0,10.0,10.0,1,0.0,3634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2972,59.0,42.31317861727431,-71.05637455090607,1,1.0,1.0,1.0,49.0,1,0.79,0,6,36,311,70.0,8.0,6.0,9.0,6.0,15,0.0,3119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2973,135.0,42.32598026010625,-71.06134195630334,4,2.0,1.5,2.0,68.38014527845036,2,1.0,2,9,13,285,96.0,9.0,10.0,9.0,10.0,1,55.0,3128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2974,39.0,42.304372794658335,-71.07193226049871,1,1.0,1.0,1.0,50.0,1,0.93,5,35,65,340,100.0,10.0,10.0,10.0,10.0,6,0.0,3073,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2975,250.0,42.31945990560139,-71.0563987954141,2,1.0,1.0,1.0,68.38014527845036,1,0.9498908156711676,0,0,0,248,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3161,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2976,88.0,42.320759146753694,-71.06861133782047,4,1.0,1.0,2.0,9.0,1,1.0,22,52,82,357,91.0,10.0,10.0,8.0,9.0,2,19.0,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2977,60.0,42.317921753619984,-71.05345527831022,2,1.0,1.5,1.0,68.38014527845036,1,0.0,0,0,0,248,90.0,10.0,10.0,10.0,10.0,1,0.0,2546,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2978,68.0,42.30804198928599,-71.04788234535555,3,1.0,2.0,3.0,20.0,1,1.0,0,0,0,0,100.0,10.0,10.0,10.0,10.0,7,17.0,3493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2979,56.0,42.29822350470986,-71.07621396071184,1,1.0,1.0,1.0,25.0,1,1.0,0,16,46,321,89.0,9.0,9.0,7.0,9.0,5,10.0,3923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2980,79.0,42.2948047731088,-71.0681388398284,3,1.0,1.5,1.0,40.0,1,1.0,0,0,16,291,93.0,9.0,10.0,9.0,9.0,3,20.0,4169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2981,63.0,42.31050175929706,-71.04811586364792,3,1.0,2.0,2.0,25.0,1,1.0,0,0,12,258,97.0,10.0,10.0,9.0,10.0,7,17.0,3493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2982,55.0,42.318126094404974,-71.05451533252092,1,1.0,1.0,1.0,50.0,1,0.79,30,60,90,365,47.0,7.0,4.0,5.0,5.0,15,0.0,3119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2983,100.0,42.30957664674388,-71.04792339859172,2,1.0,2.5,1.0,68.38014527845036,2,1.0,6,22,52,327,98.0,10.0,10.0,10.0,10.0,3,20.0,3430,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2984,150.0,42.29536596549187,-71.05958006384483,4,1.0,1.0,3.0,50.0,3,1.0,12,26,52,315,93.0,10.0,10.0,8.0,9.0,3,25.0,2910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2985,300.0,42.313955247481694,-71.06142190679236,6,3.0,3.0,3.0,75.0,6,1.0,0,0,0,207,87.0,9.0,8.0,8.0,9.0,1,50.0,3107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2986,168.0,42.31167121627835,-71.06168214898854,6,2.0,2.5,3.0,175.0,2,0.73,4,12,38,313,93.0,9.0,10.0,8.0,9.0,10,10.0,4717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2987,150.0,42.31912083882656,-71.0515832464688,2,1.0,1.0,1.0,68.38014527845036,1,1.0,3,3,3,3,95.0,10.0,10.0,10.0,9.0,1,0.0,2796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2988,79.0,42.31507326210183,-71.06342635378083,2,1.0,1.0,1.0,68.38014527845036,2,1.0,10,10,15,258,100.0,10.0,10.0,9.0,10.0,1,29.0,2822,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2989,70.0,42.28174863211172,-71.08586808250138,2,1.0,1.0,2.0,25.0,1,1.0,29,59,89,364,100.0,10.0,10.0,8.0,9.0,3,0.0,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2990,35.0,42.28825021017635,-71.06667507203903,1,1.0,1.0,1.0,50.0,0,1.0,0,0,30,305,80.0,8.0,6.0,4.0,6.0,20,0.0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2991,73.0,42.289483063261095,-71.05939283130932,1,1.0,1.0,1.0,75.0,0,1.0,21,51,81,108,100.0,10.0,10.0,10.0,10.0,3,0.0,2807,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2992,65.0,42.28373701341802,-71.08581155946561,2,1.0,1.0,1.0,25.0,1,1.0,26,56,86,361,90.0,9.0,9.0,9.0,9.0,3,20.0,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2993,275.0,42.295383451733294,-71.0602789914378,6,3.0,2.5,3.0,68.38014527845036,1,1.0,0,10,40,315,100.0,10.0,10.0,9.0,10.0,2,0.0,4617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2994,78.0,42.31261081770296,-71.06709804398157,2,1.0,2.0,1.0,30.0,1,1.0,0,0,0,248,96.0,10.0,10.0,8.0,10.0,2,25.0,2897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2995,52.0,42.31144208562868,-71.0576365688098,1,1.0,1.0,1.0,50.0,1,0.79,6,36,66,341,73.0,6.0,5.0,7.0,8.0,15,0.0,3119,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2996,39.0,42.31785859170255,-71.06289234803697,2,1.0,1.0,1.0,68.38014527845036,1,0.4,0,0,3,276,91.91666666666667,9.43157132512672,9.25804119985544,9.414042707202317,9.16823444283647,1,0.0,3650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
